"","X","TargetID","ProbeID","AVG_Signal.C.1","AVG_Signal.C.2","AVG_Signal.C.3","AVG_Signal.L.1","AVG_Signal.L.2","AVG_Signal.L.3","AVG_Signal.M.1","AVG_Signal.M.2","AVG_Signal.M.3","AVG_Signal.H.1","AVG_Signal.H.2","AVG_Signal.H.3","FDR","P.Value","Slope"
"289",8916,"EMP3",3800452,2233.5,2025.6,1990.9,2073.1,2326.2,1974,1699.4,1276.6,1612.6,1119.1,1170.6,1454.7,0.0175541933843011,0.000110265679809299,-89.2559055118111
"577",25537,"LOC644743",20044,3651.3,3126.8,2795.3,2886.5,3961.6,3202.8,5437,4083.5,4812.6,5354.9,5336.7,5487.8,0.0175541933843011,0.000110414483375365,226.781889763779
"578",25818,"LOC645313",4850195,157.5,153.9,152.1,126.9,142.9,147.2,141.2,115.2,123.5,109.8,104,117.9,0.0175541933843011,0.000110541377945644,-3.97979002624673
"508",18298,"KL",1190392,304.8,283,312.5,189.9,204.5,216.1,162.7,148.4,162.4,128.9,125.6,132.4,0.0176237442157413,0.000111351763846473,-14.6073490813648
"157",5216,"CCNY",5310605,1589.5,1552.4,1457.3,1222.9,1421.4,1366.6,1347.5,1068.8,1230.1,1040.8,995.8,1097.6,0.0176506592155226,0.000112267785725172,-43.4228346456693
"948",42486,"STC1",2650730,317.2,258,260.8,311.3,311.7,390.5,458.7,337.8,412.8,498.5,457.1,461.8,0.0176506592155226,0.00011202701200673,17.9419947506562
"864",40343,"SETX",4250601,342,290.9,297.5,234.2,253.5,290.7,247.3,210.3,216.9,189.1,189.4,192.2,0.01787538320754,0.000114074883855146,-10.6776902887139
"650",33186,"MSMP",3450243,125.9,130.6,127,131.6,131.2,133.3,134,135.8,149.5,149.6,143.8,150,0.0181197119723795,0.000116017005000338,1.90918635170604
"291",8927,"EMX1",4120446,182.2,193.5,182.4,154.3,172,190.3,239.4,211,244.3,258.6,249.9,269.7,0.018224730120548,0.000117074529439101,8.19396325459318
"57",1286,"ANXA9",1260100,166,141.2,152.3,167.2,153.9,166.1,191,175.2,185.5,197.9,185.1,204.3,0.0182280796678851,0.000117945486113008,4.14566929133858
"85",2383,"BCL2",3180494,625.9,494.4,485.4,575.5,550,553.6,467.8,337.8,417.1,321.3,285,305.5,0.0182280796678851,0.000119811361261608,-24.8288713910761
"314",10016,"FASN",5310634,10909.9,10884,10076.7,6536.8,6482.5,7049.6,6201.5,5599.7,5815,4212.5,4393.7,3788.7,0.0182280796678851,0.000118819093562704,-533.356167979003
"320",10250,"FER1L3",6510707,2357.2,1981.3,2006.6,1934.5,2053,1762.2,1884.8,1539.6,1603.3,1475.6,1397.4,1381.8,0.0182280796678851,0.000120295973591764,-64.9380577427822
"386",12439,"GSDMC",4220189,115.3,111.5,109.1,115.3,125.8,120.4,139.5,124.3,136.3,149.2,150.7,187,0.0182280796678851,0.000120069430323842,4.75695538057742
"583",28104,"LOC651957",5560707,264.3,206.7,203.4,245.6,350,265.7,350.6,287.5,321.6,397.2,384.1,440,0.0182280796678851,0.000120401776765084,16.2700787401575
"595",30845,"LPIN2",510224,446,384.3,356.5,310.2,340.3,351.5,287.2,281.8,305.5,229.3,233.1,275,0.0182280796678851,0.000119176654795746,-13.3685039370079
"901",41204,"SLC7A2",3710154,201.5,191.1,169.2,163.2,156,171.7,158.2,125.6,145.6,129,115.2,128,0.0182280796678851,0.000118680850631249,-5.73622047244095
"1084",46507,"ZNF135",2470768,240.5,225.3,211.9,211.9,227.1,222.8,219.7,172.9,189.3,167.2,162.3,171.3,0.0182280796678851,0.000120562706000212,-5.86587926509187
"269",8538,"DZIP1",2260692,162.2,149.4,160.7,153,157.2,162.5,146.3,123.5,138.4,123.4,120.7,130.1,0.0183899842054054,0.000122073189329012,-3.43149606299213
"820",38894,"RGS2",3400019,186.4,157.6,148.7,190.9,206.7,221.4,314.9,241.1,366.5,355.9,306.1,380.1,0.0183899842054054,0.00012241077329634,17.902624671916
"369",12041,"GOLPH4",6100168,221.8,220.6,199.9,188.2,226.8,213.7,183.8,162.5,185.4,156.9,147,164.8,0.0183982557627146,0.000122854612366457,-5.86981627296588
"749",36427,"PHYHIPL",870048,135.5,120.1,131.7,116.4,114.4,124.9,109.4,101.2,105.7,100.6,97.9,101.4,0.018418264783602,0.000123824645399641,-2.71076115485564
"836",39661,"RUNX1",7400368,753.6,688.5,685.2,514.8,518.9,582,500.5,433.6,453.4,354.9,401,425.4,0.018418264783602,0.00012345668874128,-26.9648293963255
"1055",45681,"VPS39",2710204,267.8,255.6,262.7,225.7,250.6,252.1,219.5,202.5,236.9,204,187.5,211.9,0.018418264783602,0.000124155832596603,-5.66482939632547
"119",3903,"C22ORF32",990014,163.1,165.9,150.7,169.8,160.4,162.8,147.8,140.2,150.7,133.3,131.6,136.8,0.0185036309426876,0.000126607676473311,-2.84645669291339
"145",4782,"CARHSP1",1230348,2254.3,1834.1,1647.7,2299.9,2550.8,2534.8,3291.2,2451.5,2918.6,3243.6,3185.3,3625.9,0.0185036309426876,0.000126055315698349,129.731758530184
"236",7258,"CYP1A1",2940332,131.2,126.8,125.9,120.8,114.8,120,105.3,108,105.7,95.1,103.8,109.2,0.0185036309426876,0.000126686313746609,-2.35669291338583
"317",10233,"FDFT1",5700142,7647.5,6936.8,6498.7,5597.4,5966.1,5965.1,5317.2,4491.8,5621.7,4216.7,3899.2,4894.8,0.0185036309426876,0.000125289643065395,-237.270866141732
"639",32887,"MOCS2",7200437,367,357.7,382.4,331.5,348.4,360.5,339.1,237.2,282.9,237,250.2,261.9,0.0185036309426876,0.00012606238079806,-11.7015748031496
"229",7059,"CTSH",4670162,599.2,595.1,496.2,405.7,486.8,479.7,447.7,388.5,466.5,317.3,325.8,339.2,0.0185579375217428,0.00012776027834354,-20.1640419947507
"1015",44735,"TTC17",1090204,670.2,580.2,602.7,482.7,504.9,548,520.8,394.8,488.7,374.1,374.5,394.8,0.0185579375217428,0.000127842436702833,-20.5419947506562
"714",35453,"OVGP1",1820196,509.6,472.5,421.5,308.3,295.4,350.1,217.4,210.5,219.5,192.4,168.6,176.7,0.0187134414862389,0.000129704558195515,-25.3391076115486
"1048",45433,"USP34",3780138,392.5,382.6,353.6,319.5,355.3,366.4,336.4,312.3,290.2,289.6,291.1,251.4,0.0187134414862389,0.000129702769694506,-9.18976377952756
"290",8926,"EMX1",3460390,203.6,195.3,181.7,188.9,184.1,206.6,243.1,207.4,257.1,252,258.4,272.6,0.0187642429475395,0.000130453181956775,7.05459317585302
"87",2459,"BEND3",5900047,290.1,297.5,295.3,230,241.8,227.1,200.9,185.9,208.8,189.9,172.4,186.1,0.018857488019296,0.000132989261084904,-9.62887139107612
"223",6901,"CSRNP2",1940326,556.3,471.4,439.4,443.8,448.7,436.5,378.4,335,383.4,302.9,321,352.1,0.018857488019296,0.000132348261817679,-15.5992125984252
"377",12269,"GPRC5A",5690270,379,288.1,294.7,319.2,383.7,306.1,523.4,437.5,427.4,497.9,498.6,577.5,0.018857488019296,0.000133093155117797,20.901312335958
"392",12642,"HABP4",6510689,563.3,545.5,489.6,435.3,519.1,533.4,440.5,409.1,428,405.1,368.9,364.1,0.018857488019296,0.000132542576869625,-14.7301837270341
"722",35767,"PC",5890435,204.7,192.3,188.5,171.9,173,178.7,171.3,155.7,156,158.7,126.8,146.7,0.018857488019296,0.000133093865529338,-4.55406824146982
"494",17970,"KIAA0415",1570685,185,175.5,161.3,162.3,161.8,172.4,151.5,146.9,153.9,132.2,118.2,147.7,0.019120709908331,0.000135355700595712,-3.92887139107612
"65",1442,"AQP11",780594,308.9,305.2,282,248.3,265.6,254.7,228.1,202.5,231.5,212.5,173.7,217,0.0191476277912239,0.000135950868242741,-8.78031496062993
"40",870,"ALDH1A2",510687,869.2,726.8,660.3,761.6,793.4,711.3,592.7,441.3,578.2,414.7,431.8,467.1,0.0192066717268204,0.000137510183251015,-33.2036745406824
"247",7796,"DHCR7",5360678,1694.9,1546.5,1469.6,909.7,994.1,1072.8,861.1,820.4,891.5,594.1,601.8,624.8,0.0192066717268204,0.000138805268697517,-79.4950131233596
"321",10251,"FER1L4",4640039,164.2,155.5,156.7,172.2,189.3,170.3,217.6,156.6,207.7,243.8,239.9,224.7,0.0192066717268204,0.000138673598323961,7.13385826771653
"704",34778,"ODZ4",520474,429.4,327.1,356.7,363.4,379.5,371,296.7,240.9,228.4,216,226.1,211.8,0.0192066717268204,0.000138236451333078,-16.2979002624672
"808",38541,"RBM15",840292,544.2,516.1,476.5,428.3,460.1,443.9,428.1,369.1,425.6,373.8,365.8,360.3,0.0192066717268204,0.000137632531825159,-12.7251968503937
"868",40512,"SH3GL2",2600465,168.4,158.9,159.1,133.8,137.6,135.1,124.2,120.2,132.7,110.3,113.4,120.8,0.0192066717268204,0.000137561842493206,-3.99448818897638
"707",35359,"ORMDL3",1500112,319.3,257.2,258.8,323.7,353,310.2,378,326.8,391.4,414.5,393.9,426.1,0.0192757580012939,0.000139730836822911,11.953280839895
"759",36652,"PLA2G2F",4050561,125.2,117.2,131.8,121.8,139.9,152.1,149.3,144.8,150.4,163,166.9,161.2,0.0192757580012939,0.000140119196848152,3.53123359580052
"458",17138,"IL1R2",3990040,155.6,136.1,129.8,143,143.4,147.5,186.9,144.2,166,189.1,189.1,196.6,0.0193793497891299,0.000141281737786062,5.06246719160105
"621",31682,"MCOLN1",6450056,814.3,803.9,740.8,492.7,522.9,589.9,500.4,469,455.2,357.8,343.8,390.1,0.019407637275554,0.00014189807276254,-34.9314960629921
"362",11848,"GLIS3",3140494,216.5,213.6,198.9,204,197.2,211.7,188.3,170.4,175.4,180.4,164.5,152.5,0.019509121031935,0.000143399533312087,-4.43175853018373
"746",36378,"PHF3",6400048,1183.4,1130,924.8,880.2,974.5,1050.1,852.4,696.8,786,685.1,655.2,684.2,0.019509121031935,0.000143464575768937,-38.5916010498688
"653",33254,"MTHFR",3990477,386.3,314.4,340.7,249.8,300.5,294.2,243.2,221.2,260.5,211.4,192,208.2,0.0195582782627193,0.000144239357472879,-12.6144356955381
"265",8491,"DVL2",7570059,328,306.4,272.2,230.4,248.5,279.9,234.6,197.1,213.6,192.4,181.9,187.8,0.0196450584811256,0.000145669100163962,-10.2824146981627
"388",12597,"GYPC",7000577,528.5,448.4,463.9,492.9,535.3,544.8,439.3,345.7,420.8,250.1,284.9,325.4,0.0196450584811256,0.000146124729737257,-21.2488188976378
"610",31319,"MALT1",1770386,757.5,578.7,468.4,739.2,890.8,883.6,1280.6,884.8,1199.4,1272.9,1190,1459,0.0196450584811256,0.000146024184835245,65.5721784776903
"296",9214,"ERICH1",650692,1526,1322.6,1261.8,1066.5,1042.4,1125.7,908.3,641,883.2,697.8,705.4,721.7,0.0196854586461377,0.000146841216788593,-59.8498687664042
"682",34215,"NMNAT3",6200382,231.5,225.8,213.8,206.1,203.6,199.7,185.5,177.9,210.2,160.9,149.8,183.7,0.0197092001940839,0.000147434796371864,-5.26745406824148
"130",4444,"C9ORF123",70753,300.8,289.4,258.2,248,266.1,261.5,219.1,202.9,236.5,202.3,197.1,216.5,0.0198038149962908,0.00014856104481295,-7.36430446194227
"197",6102,"CLDN8",3360148,117.8,113.6,104.5,126.5,134.9,126.7,134.1,124.4,140.4,142.6,150.9,150.8,0.0199139088150396,0.000150426733349354,3.05984251968504
"401",12864,"HEXB",3800139,5072,4486.2,4621.7,4272,4281,4319.6,4136.9,3515,4306.3,3511.7,3269.8,3662.9,0.0199139088150396,0.000150087660191058,-112.159842519685
"516",18504,"KRT18P13",6110026,2403.6,2181.7,2138.7,1718.4,1995.4,1918.6,3012.7,2465,2530.2,3594.3,3188.3,3747.9,0.0199139088150396,0.000150649353502191,140.954855643045
"995",44268,"TPR",6770014,571.3,517.1,479.2,482.6,517.8,519.2,521,456.2,472.8,377.5,359,386,0.0200723834112191,0.00015227237589814,-14.0062992125984
"408",13055,"HLA-B",5310168,2148.6,1615.2,1615.2,1322.3,1726.7,1443.4,1117.8,890.4,1094.5,871.1,735,895.2,0.0201836658237793,0.00015428698514518,-90.9501312335958
"958",42864,"TACSTD2",6270138,10991.8,9283.7,7820.8,9896.2,11058.9,10493.2,13958.4,10467.4,12860.1,14719,14460.4,14029.2,0.0201836658237793,0.000154396108197031,480.22782152231
"990",44183,"TOP3B",4900386,375.1,353.6,331.3,271,285.2,318.6,272,255.1,275.5,238.3,238,230.9,0.0201836658237793,0.000154322531977286,-10.0325459317585
"16",232,"ACAT2",7330753,3178.5,2736.7,2611.4,2031,2046.3,2161.7,2074.6,1733.1,2105.2,1430.6,1249.9,1593.7,0.0201907483416931,0.000155467588862437,-117.633070866142
"94",2644,"BRD1",1440450,222.1,209.3,196,214.4,208.5,207.1,184.9,179.5,189.3,170.3,177.9,177.5,0.0201907483416931,0.000156694619257973,-3.6241469816273
"196",6094,"CLDN23",1850156,2334.3,1852.7,1873.7,1575.5,1496.5,1514.4,1495.8,1086.5,1349.8,993.9,916.9,1093,0.0201907483416931,0.000155724436631375,-88.1062992125985
"448",16769,"HTR2B",6940037,152.1,179.7,179.6,142.5,148,142.2,119.3,106.8,120.9,104,105,115.4,0.0201907483416931,0.000157010235820701,-5.71994750656168
"949",42496,"STEAP3",1300762,1065.6,897.8,931.5,641.5,696.3,674.5,603.8,462.4,546.5,449.6,427.7,425.2,0.0201907483416931,0.000156578340502243,-45.3023622047244
"1041",45371,"USE1",4570296,219,223.5,200.5,182.3,202,190.2,191.8,164.2,176.1,166.8,155.4,157.9,0.0201907483416931,0.000156372199812439,-4.81391076115486
"658",33501,"MYO5A",1570056,225.2,214.4,217.1,183.6,198.1,198.7,173,157.2,195.7,149.3,165.4,161.7,0.0202122785697205,0.000157915009566364,-5.36404199475066
"840",39725,"S100A8",6060468,172.8,134,132,158.5,216.6,161.9,229.8,156.2,203.2,301.6,279,365.4,0.0202122785697205,0.000158031888739019,15.4755905511811
"230",7105,"CUTL1",6940402,368.5,314.1,318.8,309.8,334,349.4,304.4,273.6,324.2,247.8,241.2,225.2,0.020320651109111,0.000159308614447101,-9.45879265091864
"818",38740,"REPS2",1450112,137.4,126.3,122.2,124.1,131.2,126.4,122.4,116.5,124.4,104.1,106,111.3,0.0203342975984407,0.000159845291013248,-2.09501312335959
"586",29813,"LOC728903",3940521,207.2,201,179.2,195.8,198,207.7,190,174.1,185.1,153.3,156.6,156.9,0.0204984071772453,0.000161595761350328,-4.18398950131234
"877",40629,"SIL1",3130228,1073.2,1051.3,1006.3,828.4,866.4,928.3,775.2,685.3,832.8,711.5,670.6,723.9,0.0204984071772453,0.000162001654254585,-30.0107611548557
"366",11992,"GNPDA1",2600059,3016.7,2727.4,2784.9,2261.9,2219.8,2284.9,2127.5,1699.2,2301.9,1661,1659.3,1804,0.020514330101069,0.000162607400669539,-96.70656167979
"411",13126,"HMGCR",6550603,2594.1,2370.6,2228.1,1820.6,1891.1,1809.1,1738.6,1553.5,1928.1,1396.6,1280.8,1470.7,0.020514330101069,0.000162994487204994,-84.3086614173228
"246",7795,"DHCR24",4480341,2293.7,2260.6,1975.2,1800.3,1950.5,2168.8,1853.6,1377.9,1794.6,1277.2,1257.2,1550.4,0.0205316256754274,0.000164017821136216,-76.8863517060368
"479",17661,"KBTBD11",5050093,931.3,746.3,707.7,774.4,845.4,816.5,618.3,502.4,639.5,484.4,481.7,484.5,0.0205316256754274,0.000163702140940934,-33.3900262467192
"920",42005,"SPAG9",1770730,709.5,666.2,619.4,471.5,586,608.6,498.1,406.8,524.6,407.8,383,408.3,0.0205316256754274,0.000164433491769055,-23.7223097112861
"22",351,"ACSS2",4490524,2650.8,2166,2153.6,1614.4,1938.2,1667.4,1458.6,1180.4,1627.2,1129.3,1044.2,1186.9,0.0206239267753942,0.000168223395289862,-104.924934383202
"337",11023,"FOS",4280017,157.3,144.4,134.8,144,161.3,157.9,183.4,158.8,196.2,194.9,191.3,198.6,0.0206239267753942,0.000166163674325929,4.85538057742782
"761",36704,"PLCG2",2480424,869,939.6,831.9,655.4,554.2,688.9,569.3,472.2,637.2,434.1,454.3,401.5,0.0206239267753942,0.000168163666851941,-37.8498687664042
"764",36792,"PLIN2",460204,1677.5,1706.7,1642.4,1292.9,1319.5,1476,1310.8,1131.5,1261.2,1034.3,975.8,1211.4,0.0206239267753942,0.000167923851940571,-51.4866141732284
"875",40623,"SIK1",1690678,473.9,422.3,482.4,265.4,304.1,306.7,230.8,225.6,248.1,187.7,162.9,183.2,0.0206239267753942,0.000167496443244146,-23.553280839895
"900",41197,"SLC7A1",20241,3136.2,2817.5,2764.9,1957,1989.2,2137.4,1936.7,1423.9,1653.6,1280.5,1357.4,1408.7,0.0206239267753942,0.000168015852676983,-132.015223097113
"931",42205,"SPSB2",380551,561.9,530.6,498,356.2,416.9,395.4,350.9,295.5,357.2,288.5,266.2,286.5,0.0206239267753942,0.000167576751684077,-21.142782152231
"49",1099,"ANKFY1",450300,874.7,779.6,735.7,737.3,828.9,765.2,747.3,652.3,697.7,614.8,597.2,609,0.0206735072881225,0.000169931600328616,-18.6887139107612
"302",9442,"FADS1",2360020,1684.1,1613.5,1504,967.8,1125.5,1164.1,979,805.3,1049.4,747.4,690.6,716.2,0.0206735072881225,0.000169595556422228,-73.4477690288714
"628",31965,"MGC18216",6400639,458,411.9,400.6,404.3,456,414.2,403.3,330.1,381.2,328.2,297.4,302.1,0.0206735072881225,0.000169938387994837,-11.6677165354331
"253",8143,"DNAJC13",2900722,379.1,327.6,340.2,326,330.4,324.3,327.4,258.7,281.2,246.3,255,267.8,0.0206989120104709,0.000172771596140059,-8.8236220472441
"443",16592,"HS.88156",1430682,228.6,230.3,229.7,173.4,183.9,190.9,159.5,136.2,167.8,140,141.2,145.3,0.0206989120104709,0.000171382529154612,-7.59422572178478
"699",34584,"NUAK2",840356,811.1,766.7,757.7,680.9,677.1,782.9,735.9,593.8,676.9,580.3,564.8,559.4,0.0206989120104709,0.000171088068808967,-19.046719160105
"744",36307,"PGM5",5810762,550.1,623.5,505.2,529.3,554.1,557.7,756,596.8,777.2,814.8,765.6,880.7,0.0206989120104709,0.00017249832277094,27.502624671916
"765",36804,"PLOD1",60437,3786.5,3460.6,3146.1,3096.9,3564,3657.4,3052.7,2821.3,3023.1,2668.4,2459,2534.1,0.0206989120104709,0.000171631379170088,-92.9083989501314
"1085",46534,"ZNF160",6980474,406.5,411.4,404.5,371,362.2,376.6,358.9,290.8,359,318.3,296.4,311.8,0.0206989120104709,0.000172446047928054,-8.96377952755906
"555",22124,"LOC200030",1410309,864.8,794.4,756.1,635,746.4,679.4,574,468.5,532.4,512.8,458.2,510.9,0.020783713512582,0.000174237004091474,-29.1577427821522
"769",37160,"PPFIBP2",6900053,546.8,516.7,466.2,425.2,444.4,437.4,432.9,312,429.2,321.9,307.7,332.9,0.020783713512582,0.000174357802009489,-16.8086614173228
"234",7223,"CYBRD1",2450465,322.2,255.3,269.1,206.7,231.5,214.8,195.4,175,221.3,158.1,148.9,154,0.021457352262029,0.000181366092115531,-10.9422572178478
"431",14634,"HS.526484",7150543,111.3,117.4,117.2,114.3,117.2,116.1,111.2,109.5,114.8,101,103,106.6,0.021457352262029,0.00018078285006631,-1.18871391076116
"760",36656,"PLA2G4C",1990672,195.4,184.9,185.1,160.6,176.8,160.2,156.7,140.4,150,144.8,135.7,142.9,0.021457352262029,0.000181726463620909,-4.20367454068242
"1014",44704,"TSPYL3",3870400,256.8,231.8,220.5,222.5,215.3,223.6,204.1,179.9,225,177.9,168.1,179.3,0.021457352262029,0.000181822755469299,-5.68845144356956
"396",12808,"HECTD1",7320066,1784.9,1596.8,1337.1,1112.9,1253.3,1331.1,1118.8,972.6,979.8,885.6,808.8,823.7,0.0215216951465862,0.000182822759523438,-64.5566929133859
"556",22221,"LOC25845",1260064,409.6,407.8,377.8,310.1,352,351.3,314.8,341.4,295.9,279.8,274,289.7,0.0216320682258628,0.000184926606987576,-9.96745406824147
"910",41391,"SMPD1",1500193,455.1,380.3,394.1,422.4,428.5,413.5,377.5,348.7,341.8,285,307.7,330.2,0.0216320682258628,0.000185131704065136,-10.9624671916011
"1006",44591,"TRRAP",380369,850.9,724.6,653.8,654.5,673.8,650.1,665.6,526.2,539.3,480,494.9,437.8,0.0216320682258628,0.000184665157133327,-25.0422572178478
"853",40122,"SEC63",7160521,504.9,442.8,452.3,381.9,413.3,427.1,375.3,344.2,378.3,352.3,329.8,328.9,0.0217841748458954,0.000186893793449983,-11.5062992125984
"429",14156,"HS.355933",520747,1286.2,1153.6,1190.8,899.6,1004.5,1144.8,1078.1,741.9,887.8,737,637.8,726,0.0219788469363388,0.000189028394292202,-45.3929133858268
"36",791,"AKAP13",3940440,837.6,699.1,650.1,632.1,609.8,645.1,563.6,551.8,524.2,526.4,451.2,423.4,0.0220930768409383,0.000190944539186944,-23.6876640419948
"918",41959,"SP140",6400681,214.4,193,183,169.2,198.2,175.9,156.4,153.8,153,145.2,141.4,146.8,0.0220930768409383,0.000190572826562031,-4.99448818897638
"740",36193,"PEPD",5670400,2283.3,2066,1951.5,1668,1966.6,2026.9,1861,1523.3,1731.1,1381.9,1400.4,1521.3,0.0221170559656066,0.000191619148107658,-60.7367454068241
"385",12416,"GRP",160500,99.2,96.6,94.9,94.1,106,105.6,109.8,97,108.6,117.7,132.5,129.4,0.0221316749454874,0.000192213477645021,2.73280839895013
"435",15393,"HS.551128",5900246,736.3,691.8,645.1,395,443.9,417,318.2,249.6,277.1,213.6,215.5,232.4,0.0221464281893488,0.000193716569825677,-40.1850393700787
"526",18731,"LAMA5",4040176,5302.6,4863.7,4418.2,3562.3,3883.2,3431.1,3483.1,2821.1,2804.3,2692.8,2614,2312.3,0.0221464281893488,0.000193237075551036,-199.467979002625
"576",25455,"LOC644612",6020112,329.8,279.2,263.2,314.9,379.8,318.2,440.5,364.9,443.5,459,444,439.9,0.0221464281893488,0.00019374556284239,14.9561679790026
"512",18375,"KLHL28",3610358,169.7,156.8,152.6,153.5,145.5,147.7,144.6,138.8,138.9,131.6,136,133.7,0.022266513480788,0.000195266637671471,-2.3233595800525
"1032",45127,"UBN1",7160433,1581.5,1415.3,1469.7,1294.2,1373.7,1325.7,1337,1062,1271.9,1161,1036.3,955.8,0.0223306920519,0.000196301331141102,-39.3372703412074
"173",5596,"CDKN2B",620487,941.9,760.6,745.6,532.9,574,621.1,485.3,440.7,487.2,371.5,365.9,387.3,0.0224202294673951,0.000197562193603612,-37.6643044619423
"700",34607,"NUDT14",110092,1901,1619.3,1453,1265.7,1377.8,1534,1315.8,1045.5,1309.1,958.8,873.6,1032,0.0224499934404478,0.000198298866473114,-62.8178477690289
"191",6032,"CKAP4",4490528,1565.8,1307.9,1286,1118.3,1302.3,1283.6,1069.9,819.8,1093,833.5,782.4,934.6,0.0225004558816094,0.000199220062430411,-50.8842519685039
"30",631,"AFG3L2",1170538,2280.6,2075.3,1966.7,1944.5,1908.2,1988.5,1894.1,1573.6,1871.5,1583.4,1460.7,1659.6,0.0225145341306178,0.000199820474924656,-49.833595800525
"26",495,"ADAMTSL3",5130400,269.8,246.2,223.1,236.3,254.4,271.6,232,219.1,231.1,186,156.1,164.6,0.0225698021371639,0.00020145261217985,-7.92283464566929
"778",37537,"PRKCZ",2750324,1479,1335.7,1343.6,1007.3,1124.1,1144.1,972.6,808.2,955.9,866.2,840.6,757,0.0225698021371639,0.000201101231454175,-49.2472440944882
"810",38626,"RBP1",6650731,353.2,332.8,322.7,202.8,235.7,253.6,210.6,186.6,214.1,156.4,151.5,172.2,0.0225698021371639,0.000201741781037134,-14.5800524934383
"15",223,"ACADVL",610093,284.5,253.5,243.4,245.6,288.4,236.9,332.8,266.6,329.8,373.2,345.1,400.1,0.0226071323520261,0.000204941778395689,11.5278215223097
"542",19517,"LOC100128805",2070193,334.3,315.2,304.9,272.2,317.8,289.9,282.2,242.3,279.2,220.8,249.3,244.9,0.0226071323520261,0.000204565853314025,-7.35354330708663
"906",41316,"SMAD7",4220767,465.6,503.8,423,413.8,424.6,455.6,402,339.9,432.9,327.3,332.3,338.9,0.0226071323520261,0.000204305463774791,-12.257217847769
"962",43123,"TCEA3",4050491,522.6,526,460.9,496.4,530.6,569.9,482.7,375,491,326.7,303.8,315.3,0.0226071323520261,0.000203628372828446,-19.745406824147
"993",44243,"TPK1",1050079,683.4,447.6,512.6,439.4,518.1,475.7,380.7,311,409.6,273.2,267,274,0.0226071323520261,0.000204409493771699,-26.2083989501312
"1091",46894,"ZNF532",2360437,420.8,370.9,357.7,325.7,349.4,361.9,344.3,281.9,315.2,275.5,261.6,286.3,0.0226071323520261,0.0002044959424888,-9.88451443569554
"331",10556,"FLJ22536",20168,357.7,344.8,340.4,268.9,278.3,297.8,253.8,207.6,259.3,219.8,215.7,227.5,0.0227325774283324,0.000206559353679669,-11.0595800524934
"857",40189,"SENP5",2680703,245.2,247.8,227.4,211.5,237,220.1,188.5,204.9,214.9,182.3,190.8,195.7,0.0227699250624233,0.000207379872406746,-4.68346456692913
"984",43996,"TMPRSS3",6980470,352.6,295.7,310.8,308.9,322.5,324,284.1,208.4,265.3,225.4,207.8,223.7,0.0228295548291531,0.000208405377642883,-10.5262467191601
"17",239,"ACBD7",630678,160.6,162.6,150.7,160.2,147.1,165.3,145.5,145.3,150.9,134.3,137,135.2,0.0228972138586148,0.000209506869826094,-2.2748031496063
"159",5313,"CD24",5090347,3889.8,3185.3,3076.9,3478.9,4079.6,3592.7,4856,3671,3996.5,4930.9,4934,5530.2,0.0231800362743908,0.000213074314379054,164.472965879265
"923",42037,"SPATA18",2490215,240.9,240.3,217.5,194.1,222.3,211,178.1,142.7,185.5,151.1,153.4,166.5,0.0231800362743908,0.000212898584449413,-7.24593175853019
"898",41172,"SLC6A10P",7610615,1287.8,1086.3,1110.6,1004.8,1043.8,1222.6,1083.2,1003.7,1025.2,800.9,733,831.7,0.0233266605678138,0.000214915030906046,-34.401312335958
"485",17850,"KCNS1",6620259,1242.1,1127,1005.3,798.2,870.3,862.7,698.5,539.8,612.3,520.3,569.6,574.5,0.0234340911987468,0.000216400013816798,-50.7916010498688
"504",18212,"KIF21A",1660593,510.1,436.7,384.6,350.8,401.4,372.2,323.7,257,343.1,240.6,258.5,271.5,0.0235229489817367,0.000218755282632986,-17.0860892388452
"624",31698,"MDGA2",4880026,122.9,124.3,120,123.2,112.8,116.9,106.9,104.7,112.9,101.7,109.4,101.5,0.0235229489817367,0.000218395905737687,-1.75616797900263
"689",34369,"NPR2",2810372,187.4,171.7,172.4,160.8,189.8,168.5,157.3,133.2,152.9,137.7,133.8,131.9,0.0235229489817367,0.000219208851952452,-4.33438320209974
"1058",45695,"VPS8",6420538,280.4,259.9,228,232.6,245.4,243.7,220.6,212.7,208.3,192.1,198.4,201.8,0.0235229489817367,0.000218382675399298,-5.59685039370079
"79",2191,"B3GALT5",1190576,227.9,203.5,187.4,210.7,197.4,212.8,184.1,144.9,181.6,148.3,136,151,0.0239341087941267,0.000224177056728173,-6.3750656167979
"410",13118,"HMGB3",7570050,399.8,319.4,327.1,320.9,354.1,325.9,324.2,267.1,315,230.3,222.6,250.9,0.0239341087941267,0.000226277113775673,-10.9265091863517
"660",33583,"NAGLU",540519,808.8,698.6,670.2,635,670.3,630.8,596.8,465.8,595,472.9,455.3,523.3,0.0239341087941267,0.000225977614316875,-22.4296587926509
"894",41107,"SLC43A3",4250670,288.9,281.5,253.7,208.6,227.7,237,205.5,195.4,197.6,182.7,181.6,184.3,0.0239341087941267,0.000225043856543152,-7.88241469816273
"925",42120,"SPINK1",2260326,6961.2,5769.3,5567.6,6515.3,7994.8,6326.4,10198.9,7988.3,9032.1,9543.3,9634.6,10033.7,0.0239341087941267,0.000226026956164322,357.250393700787
