"","TargetID","ProbeID","AVG_Signal.C.1","AVG_Signal.C.2","AVG_Signal.C.3","AVG_Signal.L.1","AVG_Signal.L.2","AVG_Signal.L.3","AVG_Signal.M.1","AVG_Signal.M.2","AVG_Signal.M.3","AVG_Signal.H.1","AVG_Signal.H.2","AVG_Signal.H.3","fdr[id, 1]","pval","slp"
"44888","TUBB2B",7050543,7.8397224902413,7.84561178877085,7.61480536471107,7.41715989359268,7.41950047980751,7.47295544521146,7.3172788072178,7.17793507629778,7.36080347382846,7.15999150449962,6.99539978883418,7.12197916812169,0.00944073543197985,6.82076983848021e-05,-0.0582909596703761
"36427","PHYHIPL",870048,4.90897164031976,4.78832472908594,4.88052660874924,4.75703253529734,4.7397010789457,4.82751341713153,4.69501088998788,4.61709875685337,4.66060489287619,4.61115225766564,4.58394654953646,4.61907309115708,0.0094735778548232,6.86650720411715e-05,-0.0239006564318166
"16769","HTR2B",6940037,5.02453819926525,5.19128879378951,5.1907321558681,4.95934199970871,4.99721227376411,4.95723451736914,4.78164132910387,4.67095792652609,4.79496375762075,4.64439089914137,4.65396035015752,4.748404354074,0.00957251269281002,6.95844381448058e-05,-0.0424456247441979
"40624","SIK1",4920164,5.65808751539407,5.58499893866623,5.62076311893611,5.33849915618087,5.22682136484297,5.21981513839308,5.2040066870768,5.01860346374543,5.21981513839308,5.01130173863942,4.90082042808905,4.94092788167144,0.00960079384213081,6.99928972283061e-05,-0.0566374627160706
"38541","RBM15",840292,6.29931682634915,6.24630054515468,6.16646772309426,6.05982388462133,6.13144385716142,6.09559931183999,6.0593568131509,5.91106761003595,6.05349993802743,5.92372089502146,5.90208673595677,5.88693701775405,0.00963552027046845,7.06042008341904e-05,-0.0295073926831512
"41204","SLC7A2",3710154,5.30578938138674,5.25279685124623,5.13108144717212,5.09497644253001,5.04985600724954,5.14574876790343,5.06386005533355,4.8331022540341,4.98086313576259,4.85981240436167,4.74666974826179,4.85203026391962,0.00963552027046845,7.06532877005379e-05,-0.0378008276059928
"4549","CA2",870630,7.54681579363832,7.40287825902084,7.19593722647557,6.67645353996646,6.67101977414846,6.97026048433353,6.59769125563723,6.39492765254547,6.62579016685959,6.20879121310063,6.1351318969204,6.27945907074181,0.00969387983186874,7.14909042394225e-05,-0.100215081850961
"23251","LOC400836",4070441,4.76643833358421,4.74493212836325,4.73444252169223,4.74232002413533,4.77996347636125,4.76302827060367,4.71581670607516,4.73268350628705,4.73092139129365,4.66438204561994,4.67002115830771,4.6746962486367,0.00969387983186874,7.14580114603625e-05,-0.00832241225767633
"31674","MCM7",730274,4.73003916803396,4.68213122712422,4.69409639518249,4.79579054559674,4.74232002413533,4.70862889435632,4.78498861256393,4.82350218030508,4.76983680754333,4.82430571590476,4.85670681180352,4.87900685161782,0.00989900299212413,7.33835914923501e-05,0.0138760874520468
"45210","UGCGL2",4010187,6.29434306644105,6.05795428837681,6.13751104803722,5.97177191376225,5.95376267992397,6.01640103239801,5.93515871089689,5.83100232466692,5.89687910461811,5.76299433428805,5.72847508724657,5.76832099579377,0.00989900299212413,7.342201572672e-05,-0.035890783380085
"12642","HABP4",6510689,6.33381234590067,6.30170280527313,6.19358873119812,6.07603544855825,6.25209654283318,6.27927161174791,6.08791044537623,6.01395962493535,6.0591231955818,6.00413395020864,5.91052560460263,5.89742855518139,0.00993259927544274,7.38810925967467e-05,-0.0326296826911949
"870","ALDH1A2",510687,6.76757324838227,6.58865133652202,6.49269427720053,6.63542148347716,6.67632750808023,6.56709428173947,6.38468836879379,6.0897249162755,6.35991982958225,6.02755536725234,6.06796251808071,6.14654336750806,0.00998630625258041,7.47026269132022e-05,-0.0563283067244917
"10233","FDFT1",5700142,8.94213407602506,8.84459585206295,8.77935743588106,8.63005748319497,8.69384872658357,8.69368109885084,8.57870212799344,8.41000879126962,8.63438938824973,8.34680811059465,8.26852668287094,8.49592869611151,0.00998630625258041,7.45160591445172e-05,-0.0435731242228812
"2298","BAT2D1",460711,6.81925188039073,6.60475650241846,6.55720440175136,6.50653116513123,6.5611720986102,6.66211046232141,6.52488301952661,6.40836403284181,6.43245766127529,6.3297209055227,6.21640648036357,6.1798095928795,0.0100407719451415,7.5322233174677e-05,-0.0394680591046789
"1817","ASF1B",2630673,4.76728903546453,4.7990908786254,4.7990908786254,4.88052660874924,4.94805041890463,4.90897164031976,5.04985600724954,4.96494033483413,5.02585225990112,5.0962011824259,5.00125813228366,5.13403217224018,0.0100897368751714,7.59027603398138e-05,0.0259375710579013
"41959","SP140",6400681,5.36784342919665,5.26269018890489,5.20948615284142,5.13108144717212,5.28927662189589,5.16991565174351,5.05241682811121,5.03565305707154,5.03043792139244,4.9781121023907,4.95159275346247,4.98907111618042,0.0100970402303737,7.61710661252119e-05,-0.0295255098818658
"1555","ARHGDIB",1570193,7.27759320944715,7.2274446100689,7.00669522683704,7.49953396515379,7.60105244829321,7.53609723617597,8.05439553666083,7.89844822543075,8.02489487226413,8.01575668494693,8.11650664776105,8.09330949778406,0.0101922051388685,7.71043560153608e-05,0.083657048738381
"41107","SLC43A3",4250670,5.66608060747219,5.64013244757975,5.53615246660524,5.34041854256667,5.42802897306969,5.46806014113513,5.32544603393629,5.27504873960868,5.28624478531377,5.20784546338396,5.20180646616719,5.21656486467578,0.0101968467051139,7.73549429904251e-05,-0.0353694155651742
"14091","HS.324250",3420494,5.26837349017496,5.26837349017496,5.23271160945004,5.20620207764023,5.25645316244934,5.13167228913909,5.19240114095649,5.12693574979242,5.17953383055807,5.06449196688697,5.05113723740559,4.96214508493582,0.0103449296341496,7.87166040672996e-05,-0.0209074331784479
"38032","PTPRR",2350132,5.10291057020543,4.89709325269713,4.99314997975524,4.84261104200313,4.88733707775176,4.93014804318357,4.77491296057519,4.76813901426623,4.75874927391639,4.65491227788291,4.66908351173174,4.72915616576908,0.0103449296341496,7.89155294027853e-05,-0.0288646694921051
"41208","SLC7A5",270152,7.99040754807152,8.0448187540245,7.94222008115977,7.2227119935688,7.08932655438539,7.26031175365712,6.70134592665909,6.56343230581621,6.72922652042688,6.51233950672697,6.37740698872728,6.50817283403213,0.0103823955806012,7.94207298814029e-05,-0.133584586608183
"18212","KIF21A",1660593,6.23460678492888,6.07924646049152,5.95220383315468,5.86021626049803,5.99495843636224,5.91943134420815,5.7798171609322,5.54907608489522,5.8380219498644,5.48313580354058,5.55489569394848,5.60396213937399,0.0104146580130417,8.02448500993223e-05,-0.0504718894456104
"44611","TSC22D3",6350632,6.99951370422168,6.8087081253809,6.69096649330594,6.3726369626471,6.52341545248892,6.48448255222401,6.3680156450515,6.04618944679723,6.36302810354046,5.98116165411208,6.01859321449623,6.0718917962206,0.0104146580130417,8.01819015995191e-05,-0.0708166492762505
"46216","ZBED2",3940088,5.25227342804663,5.09925648574978,5.08388575583585,5.20675017302255,5.33849915618087,5.2709461697519,5.40717177146012,5.45318207710895,5.50817302353531,5.53890783146597,5.46594820793199,5.66850066051156,0.0104146580130417,8.03277512997954e-05,0.0388913795843989
"9214","ERICH1",650692,7.3304052118444,7.18735477524056,7.14029455193671,6.97213753791141,6.94928102581064,7.02616034336076,6.81157472050817,6.46302945692067,6.78355167552283,6.54793252875267,6.55876501780195,6.58160954007823,0.0104292088198265,8.07077971674667e-05,-0.0611138809477993
"12041","GOLPH4",6100168,5.40177607491627,5.3963511068194,5.29781724150635,5.23750522715128,5.4240685718536,5.3645731623251,5.21384820992159,5.09067800176979,5.22251565313175,5.05560865973899,4.99043258677874,5.10473261747537,0.0104292088198265,8.12931056050114e-05,-0.0318395394180178
"33726","NCAPG",1450280,4.73356340075649,4.7397010789457,4.68305672464516,4.76388187714291,4.87290462063018,4.88128562206841,5.07267068501571,4.9337542497603,4.91632461462501,5.03239678587777,5.04277974742282,5.0536947835567,0.0104292088198265,8.13215150036127e-05,0.029907358169963
"38701","REEP1",1340192,5.49880622729744,5.17614973257383,5.31566600488265,5.11319188242135,5.31024593741331,5.11799381241676,4.98634260152721,4.79579054559674,5.01992534100335,4.78665806203347,4.77828280369674,4.765586907394,0.0104292088198265,8.09771151266425e-05,-0.0526307233341138
"23168","LOC399965",3520333,5.70444891919936,5.59619726397626,5.7570072358935,5.55798569254462,5.70810644613626,5.63085329463344,5.94672865326659,5.80483371872593,6.0137151560428,6.16562791620047,6.01151224241176,6.21039925364814,0.0104926263857461,8.2259459229377e-05,0.0477097639501348
"45930","WFDC2",4890564,7.1451172675339,6.98480890842443,6.94841726070103,7.099284316527,7.36619227185641,7.31668105871928,7.55097665077236,7.49276030092238,7.56543071023383,7.61421347360175,7.57983202892279,7.74776953535163,0.0104926263857461,8.20866302675267e-05,0.0574914346795893
"5216","CCNY",5310605,7.37117478035086,7.34755739949475,7.28434068753965,7.10898036619532,7.2593975803928,7.22008118234668,7.20600630278315,6.97429180278238,7.11485074587474,6.9477449271983,6.90354643420808,7.00088125697162,0.0106300648614657,8.35615689720695e-05,-0.0345238381305116
"36640","PLA1A",3400307,5.61020412769664,5.43981692882174,5.38724357574244,5.05497110791631,5.17953383055807,5.17671454478879,4.97050750300548,4.9452074887738,4.96424225452655,4.84182208732709,4.75531284441781,4.85981240436167,0.0106456837209083,8.39093047334022e-05,-0.0570818807894294
"40122","SEC63",7160521,6.22436038986487,6.09311820083448,6.1143456764838,5.94515879423147,6.02417372151769,6.05701817784742,5.92772570614098,5.84122288377744,5.93568753163898,5.86448308534719,5.7984864101255,5.79575375319501,0.0108680561853595,8.61213589482873e-05,-0.0291449360774384
"45684","VPS41",6560484,7.87325513486884,7.72876783053998,7.58953812946303,7.52666370960655,7.53721690785595,7.63916117165917,7.42392658907288,7.29349375690627,7.41493426182793,7.21214696499687,7.17862175850536,7.34458984683636,0.0108680561853595,8.59042977309849e-05,-0.0450137709705458
"36804","PLOD1",60437,8.23919738855388,8.14919726342255,8.05391886950847,8.03815689013965,8.1786387885907,8.20450779144053,8.02378172390403,7.94495305061537,8.01403807395447,7.88923432083536,7.80751004221619,7.83759382340156,0.0109144477429003,8.67196152257995e-05,-0.030734212886702
"1099","ANKFY1",450300,6.77388097042581,6.65878096763341,6.60082242693822,6.6029948649956,6.72009952059748,6.6401372375661,6.61646671093624,6.48050457880205,6.54778921094519,6.42129701166444,6.39225206566504,6.4118182677099,0.011025902294445,8.78381582952426e-05,-0.0265710977924761
"17208","IL6",4040576,5.77361943424498,5.66017883717407,5.7160403720517,5.74588365067484,5.93515871089689,5.77268645330341,5.94986099725291,5.69272152729678,5.98393628068719,6.275703197782,6.19827544380129,6.3124604985897,0.0110275790477246,8.80845440914546e-05,0.0500606704119085
"11992","GNPDA1",2600059,8.01191879768857,7.91110405342373,7.931967245074,7.72396044703394,7.70517238071788,7.7340775386945,7.66270286044753,7.43791283104762,7.74149014785173,7.41517510961329,7.41415110566874,7.49776170062257,0.0110530795478109,8.85218001525757e-05,-0.0443614068985808
"21853","LOC100134794",6550280,5.14049328135447,5.04407007018249,4.85437127162159,5.01329841151574,5.16364246322143,5.1469129123888,5.29078910012725,5.19240114095649,5.21710731112249,5.40806823050716,5.37342483903484,5.54165562514777,0.0110609101790275,8.88182462656731e-05,0.0401803120646528
"1309","AP1S2",1070192,6.39442652499803,6.22574584283265,6.19256696754531,6.11346091641723,6.20071199323008,6.20030631371133,5.9113385026287,5.55218409050509,5.87436877523173,5.64013244757975,5.60873892596931,5.7268477475872,0.0110626635241698,8.90660947680555e-05,-0.0616867137659085
"3903","C22ORF32",990014,5.09436350962697,5.1113851971964,5.01529110563245,5.13462127387725,5.07767069543241,5.09252245356844,4.9958600085141,4.94306997460049,5.01529110563245,4.89260222718466,4.87976701889122,4.91852000518845,0.0111588603895872,9.00763829178688e-05,-0.019197683028417
"46507","ZNF135",2470768,5.48272008954582,5.4174328474382,5.35611446527425,5.35611446527425,5.42539044911151,5.40627450805313,5.39226297939056,5.15271339268924,5.24333305821528,5.1191907006506,5.08944647452055,5.14341640533007,0.0112753210605151,9.12547379958432e-05,-0.0300368553961
"43562","TKT",6860202,9.05612802358079,8.87205248806455,8.843153225078,8.78578418336237,8.92719466132557,8.82300001372657,8.79807720936702,8.61879264313183,8.79087775422416,8.55281126901798,8.57207902490051,8.53190444828193,0.0113040251119063,9.17259185379628e-05,-0.0349734010570377
"13780","HS.181245",3840390,5.25697440301365,5.0962011824259,5.17161971350208,5.19517660762852,5.29631536387736,5.17501915020354,5.36410510708604,5.25905665259473,5.44241771052179,5.43851399704132,5.54517744447956,5.48022216984565,0.011371750948693,9.25318683340216e-05,0.0305575038786918
"37357","PRAGMIN",2640441,7.04490511712937,6.99025650049388,6.92736180862105,6.57688730908076,6.64105161291555,6.66581109820421,6.61512766413734,6.40191719672719,6.54506226271784,6.36457862499849,6.27400844170364,6.36647044773144,0.011371750948693,9.2756077725324e-05,-0.05484660503106
"9215","ERICH1",5670717,6.58216363345714,6.55193711076339,6.47219172304994,6.19256696754531,6.26149168432104,6.26814886535022,6.09874821232766,5.92665932374187,6.0412066390028,5.88109148962661,5.93462961035544,5.99221426599853,0.0114670332408863,9.37755819416141e-05,-0.0531213045921403
"8916","EMP3",3800452,7.71132514079217,7.61362123194986,7.59634207678575,7.63680035053907,7.75199131390494,7.58781721999343,7.43803052656944,7.15195557282196,7.38560306225092,7.02028006982398,7.06527171685712,7.28255497277942,0.0114932463114861,9.44330210025106e-05,-0.0546093990318278
"37537","PRKCZ",2750324,7.2991214627108,7.19721077798306,7.20310785773814,6.91502876294864,7.02473799446775,7.0423735807069,6.87997289796969,6.69480955264437,6.86265330506972,6.76411582878053,6.73411592257102,6.62936325343745,0.0114932463114861,9.44756844487477e-05,-0.0467182441146167
"35470","OXR1",730291,7.66303183100763,7.49842666795285,7.35500192110526,7.29979736675816,7.51833573588512,7.49203580455497,7.3412245834999,7.10126402516666,7.31741159170877,7.02260067065118,6.9950332870892,7.01535328958015,0.0116140030923927,9.57137376335644e-05,-0.0479877715170233
"25818","LOC645313",4850195,5.05942545826569,5.03630304084483,5.02453819926525,4.84339937472034,4.96214508493582,4.99179220629478,4.95017732505914,4.74666974826179,4.81624115606803,4.69866052907543,4.64439089914137,4.76983680754333,0.0117035924855858,9.66993779317466e-05,-0.0306778171318561
"563","ADM2",3610626,6.8633853312462,6.8001700683022,6.86745398220861,5.95402225163211,5.94174895486205,6.07924646049152,5.50084996395812,5.39135223251523,5.47980524259341,5.36784342919665,5.11978860799278,5.28320372873799,0.0117459344520736,9.72974305351066e-05,-0.13821556089627
"16592","HS.88156",1430682,5.43197375136071,5.43938280682664,5.43677410969505,5.15560106434644,5.21439213161028,5.2517497307317,5.0720439222249,4.91412439371541,5.12277279403311,4.9416424226093,4.95017732505914,4.97880057057624,0.011800840172334,9.80016099513401e-05,-0.0425631616942277
"37717","PSAP",7650333,9.43844758391927,9.388419609512,9.40086981836144,9.24568821060782,9.28836566141395,9.42523398594843,9.2579107448836,9.02002696525268,9.15871017873932,9.0109499677025,8.90469797414741,9.10612364638548,0.0118620964061457,9.92623074791053e-05,-0.0386129069800777
"42005","SPAG9",1770730,6.5645604966001,6.50158992575958,6.4287512675391,6.15591910207351,6.37331978957701,6.41116123746287,6.21080086007924,6.0083216641744,6.26263606743277,6.01077685814036,5.94803498918065,6.01200219832553,0.0118620964061457,9.91335356270653e-05,-0.0460441735525586
"45371","USE1",4570296,5.3890717298165,5.40941141405362,5.30081424674662,5.20565368168462,5.30826769740121,5.24807615011129,5.25645316244934,5.10108519701833,5.17105201550216,5.11679548992465,5.04600243793355,5.0619619212616,0.0118620964061457,9.89158817570057e-05,-0.0261138194807328
"33186","MSMP",3450243,4.8354879410503,4.87213921684233,4.84418708645859,4.87976701889122,4.87672287650999,4.89260222718466,4.89783979995091,4.9111832151246,5.00729639283074,5.00796506554038,4.96842344528695,5.01063529409626,0.0118731779975514,9.96812270077495e-05,0.0138192537081497
"45695","VPS8",6420538,5.63621715516043,5.56029694164744,5.42934562895444,5.44932024008456,5.50288953227681,5.49593796063116,5.3963511068194,5.35988272220619,5.33897934826693,5.25801606977451,5.29028519485077,5.30727710791951,0.0118731779975514,9.98568316257521e-05,-0.0247141978259869
"17450","ISG20",6330132,6.78400447154596,6.46987027961786,6.5223868725731,6.26587139235973,6.32382118339551,6.36595485091672,6.19562913182439,6.02707297457535,6.1735777488642,6.00091970587874,5.86675130293434,6.0309256159889,0.011943470843395,0.000100700396562234,-0.0556138386846207
